[2026-07-23 10:49:28,849][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/datasets/allenai/ai2_arc/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
[2026-07-23 10:58:24,671][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 10:58:24,671][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 10:58:24,684][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:24,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 10:58:24,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 10:58:24,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 10:58:24,764][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:24,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 10:58:24,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 10:58:24,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 10:58:24,850][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,008][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,008][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,008][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,025][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,111][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,111][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,111][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 10:58:25,124][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,190][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
[2026-07-23 10:58:25,190][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
[2026-07-23 10:58:25,191][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
[2026-07-23 10:58:25,201][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,273][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 10:58:25,273][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 10:58:25,273][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 10:58:25,273][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,452][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,453][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,453][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,468][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,541][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,541][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,542][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 10:58:25,551][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,615][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 10:58:25,616][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 10:58:25,616][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 10:58:25,623][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 10:58:25,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 10:58:25,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 10:58:25,697][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,853][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,854][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,854][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,859][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:25,939][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,939][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,940][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 10:58:25,953][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,020][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 10:58:26,020][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 10:58:26,020][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 10:58:26,032][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,095][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 10:58:26,095][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 10:58:26,095][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 10:58:26,112][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,275][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,289][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,352][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,353][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,353][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 10:58:26,366][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,430][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 10:58:26,430][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 10:58:26,431][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 10:58:26,442][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,513][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 10:58:26,514][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 10:58:26,514][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 10:58:26,526][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,696][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,773][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,859][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:26,937][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 10:58:27,172][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 10:58:27,490][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 10:58:27,490][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 10:59:24,073][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 57 seconds.
[2026-07-23 10:59:24,205][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 10:59:24,513][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 10:59:24,513][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:00:19,762][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:00:19,876][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:00:20,177][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:00:20,177][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:01:15,404][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:01:15,458][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:01:15,459][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:01:15,459][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:01:15,471][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,536][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:01:15,536][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:01:15,536][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:01:15,545][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,610][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:01:15,610][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:01:15,610][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:01:15,620][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,672][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:01:15,672][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:01:15,672][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:01:15,695][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,833][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:01:15,834][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:01:15,834][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:01:15,841][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,910][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:01:15,910][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:01:15,910][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:01:15,925][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:15,997][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:01:15,998][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:01:15,998][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:01:16,008][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,072][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:01:16,073][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:01:16,073][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:01:16,083][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,219][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:01:16,219][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:01:16,219][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:01:16,225][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,289][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:01:16,290][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:01:16,290][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:01:16,303][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,355][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:01:16,355][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:01:16,355][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:01:16,378][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,439][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:01:16,439][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:01:16,439][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:01:16,459][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,618][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:01:16,618][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:01:16,619][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:01:16,627][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:01:16,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:01:16,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:01:16,712][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,771][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:01:16,771][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:01:16,771][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:01:16,775][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:16,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:01:16,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:01:16,839][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:01:16,860][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,018][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:01:17,018][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:01:17,019][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:01:17,032][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,112][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:01:17,113][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:01:17,113][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:01:17,125][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,212][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:01:17,213][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:01:17,213][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:01:17,226][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,289][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:01:17,290][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:01:17,290][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:01:17,304][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,463][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:01:17,463][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:01:17,464][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:01:17,477][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,549][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:01:17,549][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:01:17,550][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:01:17,561][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,623][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:01:17,624][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:01:17,624][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:01:17,636][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,700][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:01:17,700][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:01:17,703][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:01:17,714][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,883][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:01:17,883][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:01:17,884][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:01:17,896][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:17,965][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:01:17,966][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:01:17,966][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:01:17,979][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,041][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:01:18,041][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:01:18,042][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:01:18,053][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:01:18,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:01:18,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:01:18,129][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:01:18,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:01:18,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:01:18,294][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,362][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:01:18,362][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:01:18,363][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:01:18,374][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,446][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:01:18,447][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:01:18,447][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:01:18,458][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,534][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:01:18,535][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:01:18,535][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:01:18,547][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,702][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:01:18,703][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:01:18,703][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:01:18,718][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,788][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:01:18,788][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:01:18,788][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:01:18,803][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,875][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:01:18,876][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:01:18,876][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:01:18,890][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:18,973][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:01:18,973][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:01:18,974][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:01:18,983][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:19,144][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:01:19,146][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:01:19,146][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:01:19,576][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:01:19,642][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
[2026-07-23 11:01:19,643][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
